"0,00","20,49","18,56","26,41","8,22","16,69","23,86","30,10","21,02","17,20","23,82","17,00","12,01"
"20,49","0,00","31,66","11,50","13,19","23,28","31,20","9,78","12,48","25,79","19,80","33,58","25,62"
"18,56","31,66","0,00","30,58","19,87","9,71","8,77","40,93","23,70","7,05","20,37","5,99","29,65"
"26,41","11,50","30,58","0,00","18,21","20,91","26,95","14,40","6,90","23,64","12,39","34,36","34,76"
"8,22","13,19","19,87","18,21","0,00","13,79","22,08","22,96","13,17","15,54","17,30","20,77","17,81"
"16,69","23,28","9,71","20,91","13,79","0,00","8,35","32,03","14,06","2,74","11,04","14,28","28,69"
"23,86","31,20","8,77","26,95","22,08","8,35","0,00","39,44","20,58","6,75","15,00","14,76","35,75"
"30,10","9,78","40,93","14,40","22,96","32,03","39,44","0,00","19,11","34,67","26,12","43,22","33,68"
"21,02","12,48","23,70","6,90","13,17","14,06","20,58","19,11","0,00","16,80","7,35","27,49","30,79"
"17,20","25,79","7,05","23,64","15,54","2,74","6,75","34,67","16,80","0,00","13,42","11,99","29,16"
"23,82","19,80","20,37","12,39","17,30","11,04","15,00","26,12","7,35","13,42","0,00","25,31","34,97"
"17,00","33,58","5,99","34,36","20,77","14,28","14,76","43,22","27,49","11,99","25,31","0,00","26,61"
"12,01","25,62","29,65","34,76","17,81","28,69","35,75","33,68","30,79","29,16","34,97","26,61","0,00"
