"0,00","46,77","15,41","8,70","25,72","25,76","21,88","31,08","9,19","33,53","23,79","14,90","12,32"
"46,77","0,00","32,08","38,23","23,65","49,77","43,45","53,87","55,74","20,62","23,21","54,49","57,25"
"15,41","32,08","0,00","6,78","10,38","24,20","17,66","29,74","24,60","18,43","8,89","23,08","25,17"
"8,70","38,23","6,78","0,00","17,15","24,37","18,73","30,04","17,87","25,14","15,13","18,95","19,43"
"25,72","23,65","10,38","17,15","0,00","26,96","20,32","31,72","34,89","8,23","5,66","30,99","34,52"
"25,76","49,77","24,20","24,37","26,96","0,00","6,77","5,67","30,47","29,55","30,37","15,46","23,07"
"21,88","43,45","17,66","18,73","20,32","6,77","0,00","12,12","28,26","23,63","23,60","15,75","22,55"
"31,08","53,87","29,74","30,04","31,72","5,67","12,12","0,00","35,08","33,35","35,52","19,37","27,00"
"9,19","55,74","24,60","17,87","34,89","30,47","28,26","35,08","0,00","42,62","32,91","16,06","9,35"
"33,53","20,62","18,43","25,14","8,23","29,55","23,63","33,35","42,62","0,00","12,98","36,84","41,33"
"23,79","23,21","8,89","15,13","5,66","30,37","23,60","35,52","32,91","12,98","0,00","31,75","34,06"
"14,90","54,49","23,08","18,95","30,99","15,46","15,75","19,37","16,06","36,84","31,75","0,00","7,66"
"12,32","57,25","25,17","19,43","34,52","23,07","22,55","27,00","9,35","41,33","34,06","7,66","0,00"
