0,32.433956846314395,19.56342789511572,17.99309489436155,29.243220783985155,23.97114519,28.62933311754121,32.047759282022824,29.150150532926805,24.153710068346417
32.433956846314395,0,26.107355606588598,16.342606413537744,28.915705475423408,26.89108169721514,17.560723442014957,21.107371033045222,38.86115065858976,34.93356976459314
19.56342789511572,26.107355606588598,0,17.66123770960537,28.223782085170296,19.783744609784076,27.85577293804825,25.324852471994443,36.723415184027516,34.900530013659385
17.99309489436155,16.342606413537744,17.66123770960537,0,22.143787377565133,23.407515892526565,14.048750820132957,18.482712137066642,30.78256637832976,28.69539380620668
29.243220783985155,28.915705475423408,28.223782085170296,22.143787377565133,0,18.758694927501903,12.51839273490595,16.190374059413987,16.310413068546104,24.002044605394715
23.97114519,26.89108169721514,19.783744609784076,23.407515892526565,18.758694927501903,0,23.506770700260045,19.046078599843078,22.862310750380274,20.395773357907707
28.62933311754121,17.560723442014957,27.85577293804825,14.048750820132957,12.51839273490595,23.506770700260045,0,13.504557686768251,23.695748473387848,28.737833823834368
32.047759282022824,21.107371033045222,25.324852471994443,18.482712137066642,16.190374059413987,19.046078599843078,13.504557686768251,0,21.852943807575837,24.729852284268816
29.150150532926805,38.86115065858976,36.723415184027516,30.78256637832976,16.310413068546104,22.862310750380274,23.695748473387848,21.852943807575837,0,13.909214967863315
24.153710068346417,34.93356976459314,34.900530013659385,28.69539380620668,24.002044605394715,20.395773357907707,28.737833823834368,24.729852284268816,13.909214967863315,0
