ID,Beer,Bitter,Sød,Citrus,Syrlig,Bær,Frugtig,Kraftig,Krydret,Røget,Tung,Rund,Vandet,Gæret,Skarp,Lakrids,Karamel,Chokolade,Tør,Gran,Eftersmag,Nøddet,Mild,Harmonisk,Aroma,Normal,Kaffe,Humle,Cider,Spiritus,Sprittet,Brændt,Rugbrød,Olie,Rengøringsmiddel,"Syntetisk ",Sodavand,Malt,Kompleks,Tang,Blomst
ID_3454898_32_6__5_17_6,Wiener Walzer,3,2,0,3,2,0,3,3,0,3,2,1,5,3,0,0,0,2,0,1,0,2,2,3,4,0,4,0,2,2,2,3,1,0,0,2,4,1,1,0
ID_3454898_32_6__5_17_6,Aronia,4,0,5,4,2,2,3,1,0,0,0,0,1,3,0,0,0,5,0,3,0,2,4,4,0,0,0,6,1,1,0,0,0,0,2,4,0,4,0,4
ID_3454898_32_6__5_17_6,Brown Bella,4,0,0,2,0,0,6,3,1,6,0,0,0,6,4,0,0,3,0,0,0,0,0,4,0,0,0,0,6,6,1,0,3,6,4,0,3,1,0,0
ID_3454898_32_6__5_17_6,Angelina,1,0,0,2,4,2,4,4,3,3,0,0,3,4,0,1,0,1,6,4,3,2,4,6,2,0,3,0,1,2,0,0,2,0,0,0,4,5,0,4
ID_3454898_32_6__5_17_6,Tuborg Nul,4,4,0,3,4,3,6,4,2,2,0,3,1,5,0,2,0,4,0,4,2,0,1,4,0,0,2,0,1,4,0,0,2,2,4,0,0,5,2,5
ID_3454898_32_6__5_17_6,Alexander,2,0,0,1,0,0,1,0,0,0,4,4,2,0,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0
ID_3454898_32_6__5_17_6,Tuborg Classic,4,0,0,3,0,0,6,3,4,4,1,0,0,6,4,3,1,2,0,4,3,0,0,4,0,0,0,0,5,4,0,0,4,6,5,0,0,4,3,0
ID_3454898_32_6__5_17_6,Amarillo,3,1,0,2,0,4,5,1,0,1,0,0,2,2,0,0,0,2,0,4,0,2,3,4,2,0,0,0,0,0,0,0,1,1,4,4,0,2,0,1
ID_3454898_32_6__5_17_6,Sebastian,3,2,0,3,4,6,5,2,0,2,0,0,2,5,0,0,0,0,2,5,0,1,2,6,2,0,0,0,0,2,0,0,0,2,1,0,0,5,0,6
ID_3454898_32_6__5_17_6,Amigo,5,0,0,1,0,2,2,0,0,0,0,2,2,3,0,0,0,1,0,3,0,0,1,3,0,0,0,0,0,1,0,0,0,4,4,0,3,2,0,0
