ID,Beer,Bitter,Sød,Citrus,Syrlig,Bær,Frugtig,Kraftig,Krydret,Røget,Tung,Rund,Vandet,Gæret,Skarp,Lakrids,Karamel,Chokolade,Tør,Gran,Eftersmag,Nøddet,Mild,Harmonisk,Aroma,Normal,Kaffe,Humle,Cider,Spiritus,Sprittet,Brændt,Rugbrød,Olie,Rengøringsmiddel,"Syntetisk ",Sodavand,Malt,Kompleks,Tang,Blomst
ID_3197832_57_57__13_1_12,Sebastian,2,4,4,4,4,4,1,3,1,1,4,3,2,2,1,3,1,3,1,2,2,5,4,4,5,2,2,3,2,3,0,2,2,2,2,1,2,4,1,4
ID_3197832_57_57__13_1_12,Tuborg Classic,1,2,1,1,2,1,2,3,3,3,2,1,3,3,1,3,2,2,2,3,1,2,3,3,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2
ID_3197832_57_57__13_1_12,Amigo,3,3,1,1,1,1,3,4,3,3,2,2,3,4,2,2,2,2,2,3,3,2,2,3,2,3,4,1,2,3,2,3,2,2,4,1,3,3,3,1
ID_3197832_57_57__13_1_12,Tuborg Nul,3,2,3,3,1,2,4,4,2,3,1,3,3,4,1,1,1,3,3,4,1,2,2,2,2,1,2,3,4,4,2,1,2,2,4,1,2,3,2,2
ID_3197832_57_57__13_1_12,Amarillo,1,4,3,4,3,2,1,2,1,1,4,4,2,3,1,1,1,2,2,2,1,5,4,2,4,1,2,3,2,1,1,1,1,1,1,2,2,4,2,5
ID_3197832_57_57__13_1_12,Brown Bella,3,1,2,1,0,1,5,3,3,5,2,2,3,2,1,3,4,4,3,4,4,1,2,4,2,3,4,1,3,2,3,3,3,3,2,1,3,3,4,1
ID_3197832_57_57__13_1_12,Alexander,6,1,0,0,0,0,6,4,5,5,1,1,4,5,5,5,4,4,4,5,4,0,1,1,2,5,4,0,4,1,5,5,5,1,4,1,4,1,5,0
ID_3197832_57_57__13_1_12,Wiener Walzer,2,1,1,3,1,3,1,4,3,3,2,4,3,2,2,3,3,0,1,1,3,1,4,2,5,4,2,1,3,1,2,2,1,2,3,0,3,1,3,1
ID_3197832_57_57__13_1_12,Angelina,5,0,0,0,0,0,5,5,5,4,0,1,4,3,4,3,4,4,5,6,3,0,1,5,1,5,4,1,4,4,3,4,4,4,4,0,3,1,4,1
ID_3197832_57_57__13_1_12,Aronia,3,4,5,5,5,6,4,0,1,1,1,3,3,6,0,0,0,5,1,4,1,2,1,5,1,1,2,3,1,3,0,0,0,3,5,2,1,5,1,4
