ID,Beer,Bitter,Sød,Citrus,Syrlig,Bær,Frugtig,Kraftig,Krydret,Røget,Tung,Rund,Vandet,Gæret,Skarp,Lakrids,Karamel,Chokolade,Tør,Gran,Eftersmag,Nøddet,Mild,Harmonisk,Aroma,Normal,Kaffe,Humle,Cider,Spiritus,Sprittet,Brændt,Rugbrød,Olie,Rengøringsmiddel,"Syntetisk ",Sodavand,Malt,Kompleks,Tang,Blomst
ID_2906916_27_12__0_14_6,Aronia,6,2,2,6,1,0,6,4,4,1,4,0,5,5,0,0,1,1,3,5,1,0,4,3,0,0,0,3,2,4,0,0,1,3,5,0,1,5,0,0
ID_2906916_27_12__0_14_6,Angelina,2,2,2,2,2,5,4,1,1,2,5,0,0,3,2,2,0,1,3,5,1,2,5,5,1,0,2,2,0,0,0,2,0,1,0,0,0,0,1,3
ID_2906916_27_12__0_14_6,Wiener Walzer,2,0,1,2,4,0,3,2,2,3,2,0,1,4,0,0,2,4,4,1,2,0,0,2,2,0,4,1,2,1,2,2,2,2,0,0,4,3,0,1
ID_2906916_27_12__0_14_6,Alexander,6,0,0,0,0,0,6,4,5,4,2,0,4,6,1,1,0,0,3,6,2,0,0,2,0,0,5,0,3,4,6,4,0,2,0,0,4,6,0,0
ID_2906916_27_12__0_14_6,Brown Bella,4,2,3,4,2,3,4,2,3,2,3,0,3,4,2,2,2,1,4,5,2,1,2,2,2,0,4,0,1,0,3,2,0,0,2,0,4,3,1,2
ID_2906916_27_12__0_14_6,Amarillo,1,5,1,3,1,5,0,0,0,2,3,0,0,3,0,0,0,0,1,3,2,2,4,6,3,0,1,1,0,0,0,0,0,2,0,0,2,3,0,4
ID_2906916_27_12__0_14_6,Tuborg Nul,0,2,1,0,0,2,0,1,0,0,0,6,0,0,0,0,1,1,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,3
ID_2906916_27_12__0_14_6,Amigo,0,3,3,0,0,4,0,0,0,0,3,5,0,0,0,1,0,4,2,4,2,6,2,3,2,0,2,0,0,0,0,1,0,0,0,0,2,0,1,3
ID_2906916_27_12__0_14_6,Tuborg Classic,0,0,2,3,2,3,3,0,0,0,2,3,0,4,0,0,0,4,3,0,0,4,4,4,1,0,3,0,4,3,0,0,2,0,0,0,0,2,0,1
ID_2906916_27_12__0_14_6,Sebastian,2,3,3,3,2,3,2,0,0,0,3,2,0,2,0,2,0,0,1,4,0,2,2,5,3,0,2,2,2,1,0,0,0,1,0,0,2,3,0,2
