ID,Beer,Bitter,Sød,Citrus,Syrlig,Bær,Frugtig,Kraftig,Krydret,Røget,Tung,Rund,Vandet,Gæret,Skarp,Lakrids,Karamel,Chokolade,Tør,Gran,Eftersmag,Nøddet,Mild,Harmonisk,Aroma,Normal,Kaffe,Humle,Cider,Spiritus,Sprittet,Brændt,Rugbrød,Olie,Rengøringsmiddel,"Syntetisk ",Sodavand,Malt,Kompleks,Tang,Blomst
ID_3402979_6_14__15_4_12,Tuborg Nul,1,3,4,2,1,2,0,1,0,3,2,6,2,0,1,2,0,3,1,2,4,6,3,3,5,3,3,4,1,0,0,4,2,3,4,2,3,1,2,2
ID_3402979_6_14__15_4_12,Brown Bella,4,4,2,3,4,4,3,5,6,4,4,1,3,2,1,6,5,4,2,5,3,2,4,4,2,5,3,1,3,4,5,4,2,2,2,1,4,5,5,4
ID_3402979_6_14__15_4_12,Tuborg Classic,3,3,2,4,1,3,1,1,1,4,2,4,4,2,1,1,2,3,2,4,3,4,3,2,6,2,2,4,2,3,1,2,1,2,4,1,2,1,3,0
ID_3402979_6_14__15_4_12,Wiener Walzer,2,3,4,5,3,5,1,4,2,4,4,2,5,5,3,2,0,1,2,1,4,2,2,4,3,2,4,5,4,4,2,2,0,2,3,0,4,3,5,0
ID_3402979_6_14__15_4_12,Sebastian,2,4,5,4,4,6,2,4,3,4,4,1,5,3,2,2,2,2,4,2,4,4,5,5,3,3,5,5,2,2,2,2,2,3,4,2,3,3,4,4
ID_3402979_6_14__15_4_12,Aronia,1,4,6,6,5,6,4,3,0,1,3,3,5,5,2,1,1,4,4,5,1,2,3,4,1,0,1,6,2,5,0,2,1,5,4,4,1,6,4,5
ID_3402979_6_14__15_4_12,Amigo,5,4,4,4,3,3,4,4,1,2,5,2,4,4,1,3,1,3,1,5,2,4,3,3,4,1,6,2,2,2,1,2,2,3,3,1,3,5,4,4
ID_3402979_6_14__15_4_12,Angelina,6,1,3,2,2,1,5,4,5,6,4,1,5,4,3,4,4,4,4,5,4,0,2,3,2,4,1,1,2,2,4,5,4,3,1,1,5,3,4,2
ID_3402979_6_14__15_4_12,Amarillo,5,3,4,4,0,4,5,5,4,2,5,1,4,6,1,4,3,4,2,4,5,2,3,4,3,2,5,5,4,5,4,4,1,1,3,2,2,5,3,2
ID_3402979_6_14__15_4_12,Alexander,4,4,1,2,1,3,5,4,5,5,5,0,1,5,3,6,5,0,4,4,4,0,4,3,1,5,1,4,6,2,6,3,4,3,2,0,2,6,1,1
