ID,Beer,Bitter,Sød,Citrus,Syrlig,Bær,Frugtig,Kraftig,Krydret,Røget,Tung,Rund,Vandet,Gæret,Skarp,Lakrids,Karamel,Chokolade,Tør,Gran,Eftersmag,Nøddet,Mild,Harmonisk,Aroma,Normal,Kaffe,Humle,Cider,Spiritus,Sprittet,Brændt,Rugbrød,Olie,Rengøringsmiddel,"Syntetisk ",Sodavand,Malt,Kompleks,Tang,Blomst
ID_2493708_43_40__2_17_6,Amarillo,2,4,0,4,1,4,1,2,1,1,4,2,0,0,0,0,0,1,0,5,0,4,5,5,3,0,3,0,4,4,0,0,0,0,0,0,3,2,0,0
ID_2493708_43_40__2_17_6,Amigo,6,0,0,5,0,1,6,0,1,2,0,1,0,5,0,0,0,5,0,6,0,0,2,5,3,0,3,0,5,5,0,0,0,0,0,0,0,2,0,0
ID_2493708_43_40__2_17_6,Alexander,6,0,0,1,1,5,6,4,6,6,5,0,1,5,0,0,0,0,0,2,0,0,3,4,0,0,3,0,4,6,4,0,0,0,0,0,3,4,0,1
ID_2493708_43_40__2_17_6,Sebastian,6,2,0,6,5,5,5,4,5,2,2,5,0,6,1,0,0,6,0,1,0,0,1,2,3,0,3,0,1,5,2,0,0,0,0,0,3,5,0,4
ID_2493708_43_40__2_17_6,Angelina,5,6,5,5,5,6,2,5,0,0,5,0,0,4,0,2,0,2,0,6,0,5,3,4,0,0,3,0,5,4,1,0,0,0,0,0,3,5,0,4
ID_2493708_43_40__2_17_6,Tuborg Classic,5,1,0,5,0,1,5,6,6,5,5,2,0,6,0,0,0,5,0,5,0,0,1,6,0,0,3,0,4,4,6,0,0,0,0,0,3,4,0,0
ID_2493708_43_40__2_17_6,Aronia,4,1,0,1,0,0,0,0,3,0,0,6,3,0,0,0,0,1,0,0,0,3,0,1,3,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0
ID_2493708_43_40__2_17_6,Tuborg Nul,2,6,4,6,6,6,1,5,0,0,6,2,0,0,0,0,0,4,0,6,0,6,6,4,0,0,0,4,1,1,0,0,0,0,1,0,0,6,0,4
ID_2493708_43_40__2_17_6,Wiener Walzer,0,0,2,1,2,2,0,4,0,0,0,6,0,0,0,0,0,5,0,1,0,6,0,2,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,1
ID_2493708_43_40__2_17_6,Brown Bella,6,0,0,6,0,0,0,4,6,0,0,0,0,4,0,0,0,6,0,4,0,0,0,2,0,0,0,0,0,1,6,0,0,6,3,0,0,0,0,0
