ID,Beer,Bitter,Sød,Citrus,Syrlig,Bær,Frugtig,Kraftig,Krydret,Røget,Tung,Rund,Vandet,Gæret,Skarp,Lakrids,Karamel,Chokolade,Tør,Gran,Eftersmag,Nøddet,Mild,Harmonisk,Aroma,Normal,Kaffe,Humle,Cider,Spiritus,Sprittet,Brændt,Rugbrød,Olie,Rengøringsmiddel,"Syntetisk ",Sodavand,Malt,Kompleks,Tang,Blomst
ID_3700575_52_58__1_17_6,Brown Bella,5,0,0,1,0,0,4,2,0,5,1,0,4,2,0,0,0,2,0,4,1,0,2,4,3,1,5,0,2,2,0,3,0,0,0,0,5,4,0,0
ID_3700575_52_58__1_17_6,Wiener Walzer,4,0,0,1,0,0,4,1,0,2,2,1,3,4,1,0,0,4,0,4,0,0,0,2,2,0,4,0,2,2,1,2,0,0,0,0,2,4,0,0
ID_3700575_52_58__1_17_6,Tuborg Nul,3,2,0,1,0,0,2,1,0,1,2,2,2,2,0,0,0,2,0,2,0,3,2,1,4,0,2,1,3,2,0,0,0,0,0,0,1,1,0,0
ID_3700575_52_58__1_17_6,Aronia,1,4,1,4,5,6,0,1,0,0,1,2,1,2,0,0,0,0,0,1,1,2,2,4,1,0,1,5,2,1,0,0,0,0,1,1,1,4,0,4
ID_3700575_52_58__1_17_6,Tuborg Classic,5,0,0,1,0,0,4,0,0,3,1,1,3,2,0,0,0,2,0,4,0,0,1,0,2,0,4,0,1,0,0,0,0,0,0,0,3,2,0,0
ID_3700575_52_58__1_17_6,Angelina,5,0,0,0,0,0,6,1,0,2,0,1,3,6,0,0,0,2,0,5,1,0,1,0,2,0,6,0,0,4,0,0,0,0,0,0,2,4,0,0
ID_3700575_52_58__1_17_6,Sebastian,3,2,1,2,2,2,1,0,0,1,3,0,3,2,0,0,0,2,0,3,0,2,2,2,3,0,5,0,1,2,0,0,0,0,0,0,2,2,0,0
ID_3700575_52_58__1_17_6,Alexander,4,0,0,0,0,0,6,4,2,5,1,0,1,4,1,0,0,0,0,6,2,0,2,4,1,1,2,0,4,2,5,2,1,0,0,0,5,4,0,0
ID_3700575_52_58__1_17_6,Amigo,4,1,0,0,0,0,1,1,0,0,2,2,4,2,0,0,0,2,0,3,0,4,1,0,5,0,4,0,0,2,0,0,0,0,0,0,1,2,0,0
ID_3700575_52_58__1_17_6,Amarillo,4,0,0,0,0,1,3,2,1,2,1,0,4,4,1,2,0,2,0,4,2,1,1,2,3,0,4,0,2,2,3,0,0,0,0,0,3,3,0,0
