ID,Beer,Bitter,Sød,Citrus,Syrlig,Bær,Frugtig,Kraftig,Krydret,Røget,Tung,Rund,Vandet,Gæret,Skarp,Lakrids,Karamel,Chokolade,Tør,Gran,Eftersmag,Nøddet,Mild,Harmonisk,Aroma,Normal,Kaffe,Humle,Cider,Spiritus,Sprittet,Brændt,Rugbrød,Olie,Rengøringsmiddel,"Syntetisk ",Sodavand,Malt,Kompleks,Tang,Blomst
ID_2859978_4_38__15_30_11,Sebastian,0,3,4,4,3,3,1,3,0,0,2,3,1,3,0,2,0,0,0,3,0,5,4,3,5,0,3,5,1,1,0,1,0,0,0,3,3,2,0,3
ID_2859978_4_38__15_30_11,Tuborg Classic,1,1,0,3,0,3,3,1,0,1,4,3,2,1,0,0,0,0,0,2,0,2,4,2,4,0,3,2,1,2,0,3,0,0,0,1,2,1,0,0
ID_2859978_4_38__15_30_11,Amigo,1,3,4,4,0,4,2,1,0,2,4,1,0,3,0,3,1,0,0,3,1,4,4,4,2,0,3,2,1,1,0,0,0,0,0,1,3,4,0,3
ID_2859978_4_38__15_30_11,Tuborg Nul,0,0,3,3,0,1,0,2,0,1,2,3,0,3,0,0,0,0,0,1,0,5,2,2,3,0,3,4,0,0,0,1,0,0,0,0,1,3,1,2
ID_2859978_4_38__15_30_11,Amarillo,2,4,1,3,3,4,2,3,0,1,3,0,2,4,0,3,2,1,2,3,0,1,4,4,2,1,3,1,2,1,0,1,0,0,0,0,3,4,0,1
ID_2859978_4_38__15_30_11,Brown Bella,2,1,3,3,1,0,5,4,0,5,2,0,1,2,1,0,3,0,0,4,1,0,4,4,1,3,4,1,1,3,0,1,0,0,0,0,2,4,0,2
ID_2859978_4_38__15_30_11,Alexander,1,2,3,3,2,3,5,4,0,4,2,0,1,4,4,3,4,0,0,5,0,0,4,4,1,2,2,0,4,3,1,1,0,0,0,0,3,3,0,2
ID_2859978_4_38__15_30_11,Wiener Walzer,0,1,2,3,0,3,0,1,0,0,2,5,0,1,0,1,1,0,0,1,0,4,3,3,3,0,2,1,1,0,0,0,0,0,0,0,1,1,0,3
ID_2859978_4_38__15_30_11,Angelina,1,4,0,2,0,0,3,1,1,0,4,2,1,1,1,2,0,0,0,2,1,4,2,3,4,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0
ID_2859978_4_38__15_30_11,Aronia,0,3,6,5,4,3,1,1,0,0,0,2,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,1,0,0,0,1,1,4,0,1,0,3
