ID,Beer,Bitter,Sød,Citrus,Syrlig,Bær,Frugtig,Kraftig,Krydret,Røget,Tung,Rund,Vandet,Gæret,Skarp,Lakrids,Karamel,Chokolade,Tør,Gran,Eftersmag,Nøddet,Mild,Harmonisk,Aroma,Normal,Kaffe,Humle,Cider,Spiritus,Sprittet,Brændt,Rugbrød,Olie,Rengøringsmiddel,"Syntetisk ",Sodavand,Malt,Kompleks,Tang,Blomst
ID_4011534_50_6__14_1_12,Alexander,4,0,0,1,1,0,5,2,3,5,2,0,3,3,0,0,0,4,0,2,1,3,2,3,0,4,4,0,0,1,2,3,0,0,0,0,5,2,0,0
ID_4011534_50_6__14_1_12,Amarillo,2,4,4,3,1,3,1,0,0,0,4,1,2,3,0,0,0,0,0,1,0,3,4,1,2,0,1,4,0,1,0,0,0,0,1,0,2,3,3,2
ID_4011534_50_6__14_1_12,Angelina,3,1,1,3,0,0,2,0,0,0,4,0,2,1,0,0,0,0,0,0,0,2,2,1,3,0,2,2,0,0,0,1,0,0,0,0,1,1,1,1
ID_4011534_50_6__14_1_12,Amigo,2,1,4,4,1,4,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,4,2,2,2,0,1,3,0,0,0,0,0,0,1,0,0,1,4,2
ID_4011534_50_6__14_1_12,Aronia,4,5,2,6,6,6,4,0,0,2,4,1,0,5,0,0,0,0,0,4,0,1,2,0,0,0,0,5,2,2,0,0,0,1,2,0,0,4,6,4
ID_4011534_50_6__14_1_12,Sebastian,0,2,2,4,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,5,3,1,2,0,2,2,0,1,0,0,0,2,4,0,1,1,1,2
ID_4011534_50_6__14_1_12,Wiener Walzer,4,1,1,1,0,0,3,1,1,3,3,0,3,1,0,0,0,1,0,1,2,2,3,1,2,0,3,0,0,0,0,3,1,0,2,0,3,1,0,0
ID_4011534_50_6__14_1_12,Tuborg Classic,1,0,0,1,0,0,0,0,0,0,4,0,1,1,0,0,0,1,0,0,0,2,5,1,6,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0
ID_4011534_50_6__14_1_12,Brown Bella,1,2,0,0,0,0,5,4,0,4,2,0,2,4,0,1,0,1,0,2,4,0,3,4,1,1,2,0,1,2,1,1,0,0,0,0,5,6,0,0
ID_4011534_50_6__14_1_12,Tuborg Nul,0,2,1,1,1,2,0,0,0,0,4,2,0,1,0,0,0,0,0,1,1,6,3,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
