0.0,25.56434334993756,18.950461858782273,19.275939263559454,22.956753573025697,23.962301070027337,28.825368608321963,34.65928270562684,23.011479585113317,29.215183132698215,31.99292440338803,31.565937186416903,21.640812176889714
25.56434334993756,0.0,25.626385989289773,25.122932915626254,13.236686581169502,23.742849653527884,22.70386036875517,25.34881201073678,23.661384938524204,17.19501559307808,21.91966414365231,32.2313972196838,31.45300522185774
18.950461858782273,25.626385989289773,0.0,14.381726196093098,20.87963319087463,11.920220430264715,23.797193966739357,30.563023914677814,24.06471919648786,20.306207402814014,23.33176353258975,23.874275486535215,28.694905113188554
19.275939263559454,25.122932915626254,14.381726196093098,0.0,23.87824437223632,20.914877485035017,30.92830988231293,28.74507286426416,20.037918720158753,29.171123292945907,27.748203141622056,33.37420734663242,24.136235244988995
22.956753573025697,13.236686581169502,20.87963319087463,23.87824437223632,0.0,19.89254532692415,19.159295876405398,20.254014257917614,21.565758564059262,15.135466422729865,17.210365477743114,24.882908093747236,31.15273371862745
23.962301070027337,23.742849653527884,11.920220430264715,20.914877485035017,19.89254532692415,0.0,17.748014611838837,21.249807031264357,22.429062077149073,16.92645415493459,19.543143340967394,19.152667094663034,29.792138157511108
28.825368608321963,22.70386036875517,23.797193966739357,30.92830988231293,19.159295876405398,17.748014611838837,0.0,20.42731002757786,25.731643823801686,11.23513248407375,20.06635173211527,20.71431852302565,33.492971278484085
34.65928270562684,25.34881201073678,30.563023914677814,28.74507286426416,20.254014257917614,21.249807031264357,20.42731002757786,0.0,27.033068522071705,25.014724465689238,23.932084410146032,26.632698242171944,39.49872294895305
23.011479585113317,23.661384938524204,24.06471919648786,20.037918720158753,21.565758564059262,22.429062077149073,25.731643823801686,27.033068522071705,0.0,28.78021738122275,21.83949401398694,23.561982582516624,20.88046251862148
29.215183132698215,17.19501559307808,20.306207402814014,29.171123292945907,15.135466422729865,16.92645415493459,11.23513248407375,25.014724465689238,28.78021738122275,0.0,16.978187781076528,24.133398532461758,35.56926239580185
31.99292440338803,21.91966414365231,23.33176353258975,27.748203141622056,17.210365477743114,19.543143340967394,20.06635173211527,23.932084410146032,21.83949401398694,16.978187781076528,0.0,14.961122944755575,30.99019064506145
31.565937186416903,32.2313972196838,23.874275486535215,33.37420734663242,24.882908093747236,19.152667094663034,20.71431852302565,26.632698242171944,23.561982582516624,24.133398532461758,14.961122944755575,0.0,25.553757647967245
21.640812176889714,31.45300522185774,28.694905113188554,24.136235244988995,31.15273371862745,29.792138157511108,33.492971278484085,39.49872294895305,20.88046251862148,35.56926239580185,30.99019064506145,25.553757647967245,0.0
